Generation,Best fitness,Worst fitness,Average fitness
773,44.6,9.0,24.610204081632684
774,46.0,8.4,25.39183673469388
775,46.4,6.2,24.77244897959183
776,43.4,8.0,23.473469387755085
777,45.2,5.8,23.117346938775523
778,43.8,8.2,23.803061224489824
779,44.8,6.0,23.483673469387764
780,45.6,9.8,23.553061224489817
781,42.8,9.0,22.5122448979592
782,45.4,7.2,23.9622448979592
783,46.4,8.8,23.596938775510182
784,42.2,5.4,21.76020408163264
785,42.8,7.6,22.9683673469388
786,44.2,8.6,23.16020408163263
787,41.8,9.0,21.968367346938766
788,43.2,8.0,22.901020408163244
789,43.2,8.8,23.62653061224491
790,43.4,7.4,24.40306122448977
791,42.0,8.0,24.055102040816326
792,45.0,7.0,24.139795918367355
793,42.8,6.2,23.381632653061246
794,42.8,9.2,24.013265306122484
795,45.0,5.6,25.79897959183675
796,46.4,7.6,24.172448979591866
797,44.8,4.0,24.968367346938738
798,44.8,8.4,25.092857142857127
799,47.6,9.8,27.391836734693907
800,47.6,10.4,26.553061224489845
801,46.0,9.0,25.202040816326523
802,45.8,7.2,24.268367346938792
803,44.8,7.6,25.056122448979607
804,44.0,7.2,24.526530612244905
805,42.8,9.4,23.911224489795938
806,45.4,9.2,23.85816326530611
807,45.4,3.6,24.904081632653032
808,44.2,10.0,25.35714285714283
809,45.2,6.4,24.675510204081636
810,43.6,6.0,24.417346938775538
811,45.0,9.0,24.259183673469376
812,42.4,9.8,24.143877551020406
813,43.4,4.2,24.068367346938796
814,41.8,9.6,26.127551020408195
815,45.6,10.0,26.24285714285716
816,44.0,8.8,25.962244897959145
817,44.0,7.2,26.898979591836756
818,42.4,8.6,27.007142857142874
819,44.2,7.2,25.777551020408193
820,46.0,11.2,25.652040816326508
821,45.8,10.8,24.85510204081632
822,43.8,6.2,24.29693877551017
823,43.6,9.6,23.815306122449005
824,43.6,10.8,24.688775510204078
825,44.6,9.8,25.406122448979595
826,45.2,7.2,24.331632653061202
827,43.8,10.4,23.718367346938777
828,43.8,9.8,23.69183673469389
829,43.8,8.0,23.657142857142873
830,43.4,9.2,24.61326530612243
831,44.0,8.8,24.872448979591855
832,44.4,8.4,23.54081632653059
833,45.0,9.8,24.19183673469387
834,43.4,8.4,23.629591836734665
835,43.8,9.2,24.288775510204065
836,44.2,9.4,23.758163265306138
837,44.8,8.0,26.217346938775492
838,45.4,5.2,26.043877551020373
839,45.6,7.8,25.367346938775544
840,44.0,9.8,25.172448979591838
841,43.8,7.8,24.74081632653063
842,40.2,7.6,21.76530612244898
843,43.6,9.0,22.491836734693894
844,46.4,9.0,24.823469387755082
845,44.0,8.8,25.196938775510205
846,46.0,10.6,26.20918367346938
847,47.2,11.0,26.587755102040802
848,43.0,9.0,25.261224489795932
849,44.4,10.2,24.5326530612245
850,44.2,10.8,25.421428571428578
851,47.6,8.2,26.311224489795936
852,44.6,8.2,24.51020408163267
853,46.0,4.6,25.324489795918375
854,43.8,9.6,24.22448979591834
855,46.2,10.2,24.8265306122449
856,45.8,7.6,23.798979591836723
857,45.8,6.0,23.19081632653061
858,46.8,8.4,24.151020408163273
859,45.0,5.8,24.84999999999998
860,45.6,7.4,23.24183673469388
861,44.4,5.6,23.841836734693867
862,46.4,8.8,23.562244897959193
863,45.0,8.6,24.727551020408164
864,44.4,9.8,24.92653061224491
865,46.8,8.6,25.619387755102036
866,44.8,9.8,25.445918367346945
867,46.2,9.2,25.93061224489796
868,46.4,10.0,25.74897959183673
869,46.4,10.2,25.375510204081625
870,45.6,5.6,24.907142857142855
871,45.2,8.4,23.985714285714277
872,45.8,8.4,24.56836734693878
873,46.0,6.4,25.646938775510215
874,45.2,7.8,23.8969387755102
875,43.2,7.6,23.84285714285714
876,45.4,7.8,24.062244897959182
877,43.8,8.4,24.395918367346926
878,45.4,3.2,25.209183673469383
879,44.8,8.0,25.63775510204079
880,43.8,7.0,23.3734693877551
881,45.0,7.2,24.403061224489782
882,46.6,8.4,22.666326530612245
883,45.8,8.2,24.11122448979592
884,45.0,4.8,23.364285714285717
885,46.6,9.6,25.354081632653063
886,47.4,8.8,26.604081632653035
887,47.0,8.0,25.429591836734694
888,43.4,8.2,24.089795918367347
889,44.2,8.2,24.25408163265306
890,44.8,8.2,23.926530612244903
891,44.2,7.8,24.152040816326526
892,44.6,6.8,24.185714285714283
893,44.0,8.8,23.506122448979596
894,46.0,5.6,25.30714285714286
895,44.4,9.6,24.964285714285708
896,46.8,8.0,25.421428571428574
897,43.4,7.4,24.79285714285715
898,44.6,9.2,25.759183673469416
899,46.2,9.8,25.99285714285716
900,43.8,5.8,25.02142857142856
901,46.0,7.2,26.6265306122449
902,44.6,10.6,26.466326530612225
903,44.4,9.8,26.122448979591834
904,44.2,9.2,25.48673469387753
905,44.4,3.8,25.88163265306123
906,44.2,10.4,25.55714285714286
907,44.2,10.6,26.33775510204082
908,44.4,9.4,26.078571428571408
909,45.6,9.6,27.028571428571418
910,44.4,9.2,25.88163265306123
911,43.8,8.4,26.80204081632652
912,46.0,10.2,29.079591836734682
913,45.6,7.4,28.46632653061222
914,45.2,9.4,27.49081632653063
915,45.0,12.2,27.67857142857145
916,46.4,8.4,26.664285714285715
917,46.0,10.4,26.247959183673487
918,46.4,8.2,26.52857142857141
919,42.4,3.4,24.618367346938797
920,46.8,11.4,27.8
921,44.6,9.0,26.127551020408156
922,43.6,9.2,26.23367346938776
923,45.6,12.0,27.112244897959187
924,47.4,9.6,26.617346938775523
925,44.4,7.2,25.539795918367332
926,47.2,8.8,27.394897959183684
927,45.0,8.0,27.728571428571417
928,44.8,9.8,25.21224489795918
929,44.4,9.0,26.01938775510203
930,45.4,9.0,25.45102040816328
931,47.2,9.0,24.678571428571434
932,48.2,9.4,26.068367346938768
933,45.4,9.8,24.393877551020402
934,44.8,9.0,25.30510204081632
935,46.8,8.2,24.918367346938776
936,46.0,8.4,25.703061224489794
937,44.4,7.2,24.78061224489794
938,44.2,10.0,24.269387755102052
939,46.8,10.6,25.11836734693879
940,43.0,9.2,23.563265306122457
941,43.6,7.0,23.244897959183668
942,44.6,6.0,23.823469387755097
943,45.2,4.4,25.150000000000016
944,44.6,6.6,24.602040816326525
945,42.2,7.6,23.740816326530602
946,45.2,7.4,26.05714285714287
947,46.4,8.0,25.56428571428572
948,45.4,9.2,24.447959183673476
949,43.6,8.8,23.903061224489804
950,44.8,9.8,24.54285714285714
951,45.6,6.6,24.09897959183672
952,42.6,8.0,23.718367346938777
953,42.0,5.0,22.54489795918367
954,46.8,9.0,24.694897959183677
955,44.8,8.8,24.420408163265304
956,44.8,7.6,25.2642857142857
957,45.0,7.0,23.12755102040816
958,44.8,4.6,24.562244897959197
959,45.2,9.6,25.15510204081632
960,45.8,9.6,25.902040816326526
961,46.2,10.0,26.97755102040816
962,44.2,9.8,26.006122448979593
963,44.6,7.0,26.51632653061223
964,46.6,9.0,26.72653061224489
965,45.4,10.6,26.381632653061207
966,45.6,11.0,26.886734693877546
967,44.2,6.0,24.75204081632652
968,47.6,8.2,26.347959183673492
969,45.2,7.8,25.968367346938738
970,44.2,7.8,23.80918367346938
971,43.8,8.6,23.72551020408165
972,46.2,10.4,24.29489795918365
973,45.8,10.0,24.55204081632651
974,43.6,9.0,23.644897959183695
975,45.2,9.2,24.735714285714256
976,48.0,8.8,25.27142857142856
977,44.6,8.0,22.722448979591828
978,45.2,8.4,22.673469387755116
979,44.2,7.8,22.746938775510188
980,42.2,6.8,23.667346938775502
981,42.6,7.0,23.36122448979591
982,43.8,9.6,23.089795918367358
983,44.6,9.4,22.707142857142863
984,44.2,7.6,22.819387755102024
985,44.6,5.2,22.271428571428576
986,45.0,7.4,22.978571428571442
987,46.6,7.8,24.477551020408143
988,44.6,8.2,24.04387755102042
989,43.8,7.8,23.69489795918369
990,43.2,7.2,22.492857142857126
991,45.8,7.6,23.282653061224508
992,44.0,9.4,23.13469387755101
993,43.8,7.0,23.68265306122447
994,46.2,5.4,24.915306122448996
995,44.2,8.4,23.920408163265282
996,45.6,4.8,25.495918367346967
997,46.6,4.8,27.919387755102026
998,44.4,9.6,25.2642857142857
999,46.0,5.2,25.48571428571428
1000,44.0,6.8,25.512244897959206
