Generation,Best fitness,Worst fitness,Average fitness
775,53.6,6.0,28.69183673469387
776,54.0,9.2,28.113265306122468
777,56.6,6.4,28.820408163265302
778,55.8,9.6,27.490816326530606
779,53.6,7.2,27.527551020408158
780,53.8,4.0,27.883673469387745
781,51.4,9.4,27.362244897959197
782,53.2,8.0,26.503061224489798
783,51.6,8.0,25.574489795918367
784,54.2,3.4,26.578571428571436
785,54.8,7.8,28.466326530612225
786,58.2,7.4,28.25714285714286
787,54.8,8.2,27.678571428571423
788,55.4,8.6,28.038775510204076
789,56.8,7.0,28.270408163265298
790,56.2,8.0,27.724489795918352
791,55.6,4.2,27.94897959183673
792,55.0,7.8,29.138775510204095
793,55.8,7.0,29.028571428571432
794,53.0,5.4,28.030612244897945
795,54.0,8.2,27.790816326530617
796,53.2,8.6,27.942857142857157
797,53.8,5.2,28.540816326530628
798,57.0,9.8,29.664285714285707
799,54.0,6.0,27.856122448979587
800,57.4,8.6,29.189795918367356
801,52.8,4.8,29.08265306122448
802,55.2,8.6,29.15
803,53.2,4.0,28.69897959183674
804,55.2,7.6,28.843877551020416
805,54.4,7.8,28.972448979591835
806,56.4,8.0,29.92653061224491
807,56.0,7.8,29.438775510204085
808,54.2,6.6,28.89183673469386
809,55.0,9.8,29.28367346938773
810,53.2,7.8,27.74183673469388
811,54.8,6.8,27.04591836734694
812,55.6,3.0,27.909183673469407
813,55.8,7.4,29.810204081632648
814,55.8,8.2,28.52040816326532
815,54.8,8.0,29.061224489795922
816,53.4,7.6,27.822448979591837
817,53.4,5.8,28.132653061224485
818,52.2,5.8,26.94285714285715
819,56.6,2.6,27.762244897959192
820,54.2,7.4,26.61020408163266
821,54.8,6.4,28.048979591836726
822,54.0,6.2,27.86428571428572
823,55.2,5.0,28.249999999999986
824,52.8,5.2,26.83877551020407
825,54.2,7.0,28.116326530612238
826,53.2,9.2,27.09489795918367
827,55.8,8.2,27.979591836734695
828,55.0,9.4,27.78979591836736
829,53.0,8.0,27.680612244897976
830,52.0,8.6,26.083673469387772
831,54.4,6.8,28.8765306122449
832,54.0,8.0,27.64693877551021
833,55.4,4.6,29.113265306122468
834,55.4,4.4,29.852040816326532
835,56.6,8.4,29.54489795918366
836,54.4,6.4,30.136734693877525
837,57.8,7.8,32.11224489795917
838,52.6,5.8,28.903061224489797
839,53.6,7.4,28.151020408163273
840,56.0,7.4,28.402040816326508
841,55.6,7.2,28.79285714285715
842,55.6,7.0,27.994897959183675
843,57.4,8.6,29.55000000000002
844,52.0,6.4,26.9061224489796
845,53.6,3.2,27.228571428571435
846,55.2,6.8,28.510204081632654
847,56.2,8.2,29.272448979591843
848,55.0,9.8,28.330612244897946
849,54.0,7.8,28.32653061224492
850,51.8,7.0,27.60102040816326
851,54.0,7.4,27.762244897959178
852,55.8,7.8,29.409183673469382
853,56.4,7.2,29.667346938775506
854,50.0,7.0,28.487755102040822
855,59.4,7.4,30.686734693877554
856,55.6,8.0,29.66326530612244
857,54.2,7.4,28.172448979591827
858,55.0,7.4,28.330612244897946
859,53.0,9.6,27.002040816326527
860,54.2,6.8,26.588775510204076
861,54.4,7.4,26.892857142857128
862,53.6,7.0,26.842857142857145
863,54.2,5.6,27.275510204081623
864,54.2,6.0,28.741836734693862
865,56.8,8.0,29.227551020408164
866,53.0,8.8,29.385714285714272
867,56.0,5.2,28.471428571428547
868,54.8,6.0,28.199999999999996
869,53.6,8.2,27.524489795918367
870,56.2,6.0,28.450000000000003
871,57.4,5.2,29.464285714285733
872,52.6,9.2,28.82551020408162
873,56.2,8.0,28.291836734693867
874,55.4,9.0,28.284693877551017
875,54.6,6.0,28.37346938775509
876,57.0,6.8,28.712244897959177
877,54.4,6.4,26.858163265306125
878,55.6,6.4,26.4173469387755
879,51.8,4.4,26.048979591836737
880,53.6,5.0,28.10306122448979
881,52.6,7.0,28.13673469387756
882,56.6,6.4,29.987755102040815
883,52.0,7.6,27.422448979591834
884,56.0,7.4,28.922448979591827
885,54.6,8.4,27.96326530612245
886,56.0,6.0,27.96836734693876
887,54.2,6.0,28.047959183673466
888,55.4,7.2,27.647959183673464
889,53.2,7.2,27.1204081632653
890,52.2,5.6,27.98061224489796
891,54.4,8.0,26.75102040816326
892,54.6,6.0,25.825510204081638
893,54.0,8.6,27.410204081632664
894,53.0,9.0,26.436734693877558
895,56.8,6.0,27.50612244897961
896,53.6,6.6,26.192857142857143
897,54.2,8.8,25.92857142857144
898,53.4,7.6,26.08979591836734
899,53.4,4.2,26.84897959183672
900,54.2,6.0,26.667346938775506
901,54.0,7.4,26.816326530612255
902,56.4,3.4,26.50510204081631
903,57.4,6.6,28.506122448979614
904,56.0,6.6,27.078571428571426
905,53.0,3.6,26.91836734693879
906,55.6,7.8,29.210204081632646
907,54.0,4.8,29.043877551020405
908,55.0,4.8,29.01836734693878
909,52.2,7.2,28.20918367346938
910,53.4,9.4,29.474489795918345
911,55.0,7.2,29.24795918367346
912,55.4,6.4,29.23979591836737
913,52.0,7.6,28.434693877551023
914,54.0,6.2,28.135714285714283
915,54.0,6.0,29.59285714285714
916,52.8,7.0,28.82142857142859
917,52.2,7.2,27.91836734693877
918,55.8,4.8,29.237755102040833
919,53.4,6.4,28.658163265306126
920,55.6,7.6,30.197959183673472
921,52.4,5.2,28.99897959183674
922,54.2,6.4,29.1622448979592
923,50.6,8.8,27.963265306122455
924,57.2,8.8,29.290816326530617
925,53.8,6.4,29.837755102040802
926,55.4,8.4,28.611224489795916
927,55.4,8.4,27.37755102040818
928,56.4,5.0,28.405102040816306
929,55.4,6.4,28.702040816326534
930,51.6,4.6,27.856122448979573
931,52.2,7.4,27.962244897959184
932,55.4,4.6,27.221428571428582
933,56.8,7.4,27.65612244897958
934,54.8,7.4,25.902040816326526
935,53.4,8.4,26.75306122448978
936,58.6,7.2,29.70714285714286
937,54.6,9.0,28.219387755102026
938,56.6,9.0,28.945918367346952
939,52.2,5.6,26.163265306122444
940,53.2,7.4,27.81020408163264
941,56.0,6.2,28.19897959183674
942,54.8,8.6,27.78163265306122
943,51.4,5.0,26.142857142857128
944,56.0,3.8,28.610204081632663
945,55.4,6.6,28.790816326530603
946,55.8,7.6,30.36938775510204
947,53.4,9.2,30.8295918367347
948,57.8,8.4,31.012244897959192
949,53.4,8.8,28.003061224489784
950,54.8,9.4,28.129591836734697
951,51.6,8.0,26.804081632653066
952,55.4,9.4,29.084693877551025
953,56.2,4.4,29.771428571428576
954,55.0,6.0,27.006122448979593
955,57.6,6.4,27.652040816326526
956,53.4,7.2,25.882653061224495
957,53.0,9.2,26.27244897959183
958,54.8,8.8,28.160204081632653
959,54.8,2.4,27.325510204081635
960,58.2,9.2,28.836734693877546
961,56.8,6.4,29.52959183673468
962,54.8,7.6,28.153061224489768
963,55.0,8.0,28.96326530612243
964,53.0,7.4,29.097959183673467
965,55.8,5.8,30.40408163265306
966,54.0,8.6,30.148979591836742
967,55.0,8.8,30.857142857142872
968,52.0,8.2,29.596938775510196
969,55.8,7.6,31.877551020408188
970,55.6,6.6,30.591836734693867
971,54.2,8.4,29.11020408163266
972,53.0,8.2,28.7795918367347
973,59.6,5.2,31.7591836734694
974,58.2,8.6,30.9581632653061
975,51.6,6.8,26.953061224489794
976,55.0,8.6,27.853061224489785
977,55.0,8.0,27.86836734693876
978,53.8,6.2,28.031632653061237
979,55.6,6.0,28.323469387755114
980,53.2,5.6,28.91326530612244
981,55.6,6.8,28.79285714285713
982,52.4,5.6,28.000000000000004
983,52.4,7.6,27.726530612244897
984,56.2,6.2,28.562244897959182
985,56.0,9.6,28.358163265306107
986,58.4,6.6,27.00510204081634
987,58.0,7.6,26.72142857142856
988,56.4,5.0,27.31836734693879
989,51.8,7.6,26.295918367346943
990,54.4,9.0,29.067346938775522
991,56.6,5.8,29.27857142857142
992,51.4,6.8,27.92551020408162
993,53.4,7.6,27.297959183673473
994,53.2,5.6,27.823469387755104
995,55.8,6.2,29.64795918367348
996,53.6,6.8,28.02448979591838
997,53.4,8.0,27.77448979591835
998,54.0,6.4,27.80714285714287
999,54.4,8.8,26.296938775510206
1000,54.2,7.6,27.835714285714296
